cas,teplota_aht,vlhkost_aht,teplota_bmp,tlak,nadm_vyska
2026-01-22 05:41:36,12.213706970214844,41.82634353637695,12.7126953125,963.9866872271206,1005.0
2026-01-22 05:51:36,12.233543395996094,41.76645278930664,12.7298828125,964.0501933759191,1005.1
2026-01-22 06:01:36,12.172508239746094,41.761207580566406,12.700390625,963.9825876009959,1005.0
2026-01-22 06:11:37,12.207412719726562,41.55263900756836,12.7150390625,963.9569437182546,1005.0
2026-01-22 06:21:37,12.171554565429688,41.59564971923828,12.7201171875,963.9683628580001,1005.0
2026-01-22 06:31:37,12.131309509277344,41.60642623901367,12.6607421875,963.8458831912457,1004.8
2026-01-22 06:41:38,12.063026428222656,41.67585372924805,12.63125,963.8045632623388,1004.8
2026-01-22 06:51:38,12.073516845703125,41.54930114746094,12.6189453125,963.7941260177789,1004.8
2026-01-22 07:01:38,11.993408203125,41.61882400512695,12.5052734375,963.6920142866865,1004.7
2026-01-22 07:11:39,11.966705322265625,41.65506362915039,12.485546875,963.5935277211263,1004.6
2026-01-22 07:21:39,12.006950378417969,41.62559509277344,12.530078125,963.7284951396919,1004.7
2026-01-22 07:31:39,11.928749084472656,41.63017272949219,12.4609375,963.7892612073342,1004.8
2026-01-22 07:41:40,11.902809143066406,41.5837287902832,12.4189453125,963.7891645127437,1004.8
2026-01-22 07:51:40,11.852645874023438,41.751670837402344,12.374609375,963.8650204357851,1004.9
2026-01-22 08:01:41,11.850357055664062,41.56351089477539,12.36953125,963.7812981700688,1004.8
2026-01-22 08:11:41,11.836433410644531,41.553306579589844,12.3498046875,963.8982699864873,1004.9
2026-01-22 08:21:41,11.807823181152344,41.64848327636719,12.2931640625,963.9254313224222,1004.9
2026-01-22 08:31:42,11.787033081054688,41.65306091308594,12.2857421875,964.0839151909303,1005.1
2026-01-22 08:41:42,11.751365661621094,41.64466857910156,12.2611328125,963.9431319400962,1004.9
2026-01-22 08:51:42,11.741256713867188,41.639041900634766,12.266015625,964.0378395561634,1005.0
2026-01-22 09:01:43,11.803817749023438,41.480064392089844,12.3326171875,964.0438056911298,1005.0
2026-01-22 09:11:43,11.807823181152344,41.48225784301758,12.2783203125,963.8803798266714,1004.9
2026-01-22 09:21:43,11.769866943359375,41.47024154663086,12.27578125,963.91531631034,1004.9
2026-01-22 09:31:44,11.756706237792969,41.49045944213867,12.2486328125,963.9366941509131,1004.9
2026-01-22 09:41:44,11.741828918457031,41.4947509765625,12.283203125,963.8006100363986,1004.8
2026-01-22 09:51:45,11.721420288085938,41.4454460144043,12.251171875,963.7999682814126,1004.8
2026-01-22 10:01:45,11.762619018554688,41.376304626464844,12.266015625,964.0011665224731,1005.0
2026-01-22 10:11:45,11.769294738769531,41.25194549560547,12.280859375,964.082957755104,1005.1
2026-01-22 10:21:46,11.706352233886719,41.49589538574219,12.236328125,964.0146727752182,1005.0
2026-01-22 10:31:46,11.611366271972656,41.652774810791016,12.157421875,964.075141571837,1005.1
2026-01-22 10:41:46,11.556625366210938,41.692543029785156,12.11796875,963.9582811855215,1005.0
2026-01-22 10:51:47,11.6363525390625,41.674232482910156,12.1302734375,963.9725513191834,1005.0
2026-01-22 11:01:47,11.495018005371094,41.840171813964844,12.033984375,963.9854594688586,1005.0
2026-01-22 11:11:47,11.512184143066406,41.722679138183594,12.0265625,963.9455370270762,1004.9
2026-01-22 11:21:48,11.468505859375,41.760826110839844,12.02421875,963.9504815867926,1005.0
2026-01-22 11:31:48,11.42120361328125,41.94784164428711,11.9599609375,963.9807840496644,1005.0
2026-01-22 11:41:49,11.377334594726562,42.043495178222656,11.9130859375,963.8487851909636,1004.8
2026-01-22 11:51:49,11.385917663574219,42.05961227416992,11.90078125,963.932298122513,1004.9
2026-01-22 12:01:49,11.3983154296875,42.0170783996582,11.908203125,963.8399236878107,1004.8
2026-01-22 12:11:50,11.366653442382812,42.06361770629883,11.90078125,963.8041346829367,1004.8
2026-01-22 12:21:50,11.368751525878906,41.971492767333984,11.91796875,963.7804029479173,1004.8
2026-01-22 12:31:50,11.345672607421875,42.06962585449219,11.8884765625,963.7104981998657,1004.7
2026-01-22 12:41:51,11.344337463378906,42.19646453857422,11.8884765625,963.7326276163026,1004.7
2026-01-22 12:51:51,11.361122131347656,42.061805725097656,11.925390625,963.6636436331611,1004.7
2026-01-22 13:01:51,11.360740661621094,42.136192321777344,11.90078125,963.579204453754,1004.6
2026-01-22 13:11:52,11.405563354492188,42.002105712890625,11.9673828125,963.6182814221588,1004.6
2026-01-22 13:21:52,11.416435241699219,41.96748733520508,11.9599609375,963.3203256556159,1004.3
2026-01-22 13:31:52,11.368751525878906,42.08030700683594,11.910546875,963.3076552337923,1004.3
2026-01-22 13:41:53,11.346244812011719,42.07448959350586,11.910546875,963.2009366927696,1004.2
2026-01-22 13:51:53,11.296463012695312,42.1086311340332,11.846484375,963.2573816134604,1004.2
2026-01-22 14:01:54,11.276435852050781,42.21515655517578,11.7947265625,963.189213093633,1004.2
2026-01-22 14:11:54,11.244392395019531,42.28401184082031,11.8021484375,963.386157815346,1004.4
2026-01-22 14:21:54,11.206245422363281,42.35191345214844,11.7330078125,963.3291369549169,1004.3
2026-01-22 14:31:55,11.173248291015625,42.40732192993164,11.6958984375,963.4126547271421,1004.4
2026-01-22 14:41:55,11.15875244140625,42.416954040527344,11.708203125,963.2407847519655,1004.2
2026-01-22 14:51:55,11.094093322753906,42.456722259521484,11.629296875,963.2298330587021,1004.2
2026-01-22 15:01:56,11.12213134765625,42.39997863769531,11.6466796875,963.3345338614266,1004.3
2026-01-22 15:11:56,11.091804504394531,42.44089126586914,11.61953125,963.3133828580551,1004.3
2026-01-22 15:21:56,11.090087890625,42.30470657348633,11.629296875,963.3141849100347,1004.3
2026-01-22 15:31:57,11.10992431640625,42.24090576171875,11.65390625,963.306895462396,1004.3
2026-01-22 15:41:57,11.129951477050781,42.072486877441406,11.661328125,963.218598766377,1004.2
2026-01-22 15:51:58,11.048316955566406,42.12512969970703,11.5849609375,963.1878116029729,1004.2
2026-01-22 16:01:58,11.046600341796875,42.09184646606445,11.6169921875,963.2019648684417,1004.2
2026-01-22 16:11:58,11.01531982421875,42.05732345581055,11.54296875,963.3514030505136,1004.3
2026-01-22 16:21:59,11.05194091796875,41.88871383666992,11.599609375,963.4236672385284,1004.4
2026-01-22 16:31:59,11.05804443359375,41.860198974609375,11.6046875,963.4690305154957,1004.4
2026-01-22 16:41:59,11.031341552734375,41.90101623535156,11.5455078125,963.650131200288,1004.6
2026-01-22 16:52:00,11.071395874023438,41.68376922607422,11.60703125,963.7638272253727,1004.8
2026-01-22 17:02:00,11.038398742675781,41.59822463989258,11.5455078125,963.6229879053985,1004.6
2026-01-22 17:12:00,10.997390747070312,41.62883758544922,11.565234375,963.7412220988797,1004.7
2026-01-22 17:22:01,10.989189147949219,41.614341735839844,11.56015625,963.7899454451527,1004.8
2026-01-22 17:32:01,11.020278930664062,41.518592834472656,11.5455078125,963.7993980053682,1004.8
2026-01-22 17:42:02,10.9710693359375,41.39690399169922,11.503515625,963.8318517029303,1004.8
2026-01-22 17:52:02,10.997772216796875,41.413116455078125,11.5552734375,963.9257381312767,1004.9
2026-01-22 18:02:02,10.982322692871094,41.42465591430664,11.46640625,963.962864993347,1005.0
2026-01-22 18:12:03,10.95428466796875,41.400718688964844,11.48125,964.0168057917934,1005.0
2026-01-22 18:22:03,11.009597778320312,41.159629821777344,11.5158203125,963.9341983621612,1004.9
2026-01-22 18:32:03,10.875892639160156,41.29772186279297,11.434375,964.0406698893769,1005.0
2026-01-22 18:42:04,10.990524291992188,41.08448028564453,11.5083984375,964.0517551598575,1005.1
2026-01-22 18:52:04,10.911369323730469,41.16668701171875,11.434375,964.1042803678142,1005.1
2026-01-22 19:02:04,10.913658142089844,41.11204147338867,11.4763671875,964.1327221502077,1005.1
2026-01-22 19:12:05,10.907363891601562,41.10593795776367,11.412109375,964.0952588391842,1005.1
2026-01-22 19:22:05,10.938453674316406,40.903568267822266,11.4318359375,964.055040548188,1005.1
2026-01-22 19:32:06,10.895347595214844,41.02973937988281,11.409765625,964.0913167118034,1005.1
2026-01-22 19:42:06,10.897254943847656,40.903568267822266,11.444140625,964.1994164430695,1005.2
2026-01-22 19:52:06,10.8734130859375,40.94247817993164,11.362890625,964.2946697034447,1005.3
2026-01-22 20:02:07,10.855293273925781,40.84463119506836,11.3357421875,964.2597024113712,1005.3
2026-01-22 20:12:07,10.808181762695312,40.959930419921875,11.34296875,964.331172071708,1005.3
2026-01-22 20:22:07,10.826683044433594,40.83232879638672,11.303515625,964.347898488514,1005.4
2026-01-22 20:32:08,10.761642456054688,40.802764892578125,11.271484375,964.3564887047082,1005.4
2026-01-22 20:42:08,10.723876953125,40.80638885498047,11.2294921875,964.3410336965281,1005.4
2026-01-22 20:52:08,10.714530944824219,40.79160690307617,11.2369140625,964.4380345926429,1005.5
2026-01-22 21:02:09,10.680961608886719,40.89851379394531,11.1876953125,964.4443002687309,1005.5
2026-01-22 21:12:09,10.636520385742188,40.87343215942383,11.1654296875,964.4281970566811,1005.4
2026-01-22 21:22:10,10.6170654296875,40.82756042480469,11.162890625,964.419474851073,1005.4
2026-01-22 21:32:10,10.586738586425781,40.80619812011719,11.1431640625,964.4375608963327,1005.5
2026-01-22 21:42:10,10.551643371582031,40.8473014831543,11.06171875,964.4484535663901,1005.5
2026-01-22 21:52:11,10.562515258789062,40.89021682739258,11.0716796875,964.4977207949246,1005.5
2026-01-22 22:02:11,10.527420043945312,40.90290069580078,11.037109375,964.5767346939389,1005.6
2026-01-22 22:12:11,10.470962524414062,40.8146858215332,11.007421875,964.5568933331583,1005.6
2026-01-22 22:22:12,10.454750061035156,40.93904495239258,10.960546875,964.5011486799658,1005.5
2026-01-22 22:32:12,10.464286804199219,40.88335037231445,10.943359375,964.4250895637974,1005.4
2026-01-22 22:42:12,10.450553894042969,40.69538116455078,11.0025390625,964.5354627686064,1005.6
2026-01-22 22:52:13,10.438728332519531,40.75908660888672,10.9705078125,964.4606752559812,1005.5
2026-01-22 23:02:13,10.401344299316406,40.875816345214844,10.92109375,964.5844042937174,1005.6
2026-01-22 23:12:13,10.414314270019531,40.86103439331055,10.953125,964.6462410666525,1005.7
2026-01-22 23:22:14,10.4156494140625,40.80190658569336,10.92109375,964.6399534143252,1005.7
2026-01-22 23:32:14,10.370063781738281,40.71836471557617,10.859375,964.6079322578059,1005.6
2026-01-22 23:42:15,10.361099243164062,40.77320098876953,10.84453125,964.6492533670993,1005.7
2026-01-22 23:52:15,10.372734069824219,40.69709777832031,10.90390625,964.4976320556847,1005.5
2026-01-23 00:02:15,10.308837890625,40.67039489746094,10.8568359375,964.5992711056077,1005.6
2026-01-23 00:12:16,10.3179931640625,40.7099723815918,10.834765625,964.5497463500127,1005.6
2026-01-23 00:22:16,10.22796630859375,40.762901306152344,10.743359375,964.4955262577107,1005.5
2026-01-23 00:32:16,10.2691650390625,40.5970573425293,10.837109375,964.4376564659028,1005.5
2026-01-23 00:42:17,10.238265991210938,40.62490463256836,10.765625,964.4828537713905,1005.5
2026-01-23 00:52:17,10.213851928710938,40.73009490966797,10.726171875,964.3619150626872,1005.4
2026-01-23 01:02:17,10.229301452636719,40.660953521728516,10.728515625,964.4930764996226,1005.5
2026-01-23 01:12:18,10.190773010253906,40.65570831298828,10.7212890625,964.4517433911228,1005.5
2026-01-23 01:22:18,10.186004638671875,40.644073486328125,10.7064453125,964.5205461008243,1005.5
2026-01-23 01:32:19,10.177230834960938,40.669918060302734,10.7138671875,964.647411614119,1005.7
2026-01-23 01:42:19,10.099411010742188,40.81010818481445,10.6298828125,964.6573739745528,1005.7
2026-01-23 01:52:19,10.132598876953125,40.580177307128906,10.6544921875,964.6407362401123,1005.7
2026-01-23 02:02:20,10.103607177734375,40.622711181640625,10.6224609375,964.724152471726,1005.8
2026-01-23 02:12:20,10.092735290527344,40.56386947631836,10.634765625,964.7137233202063,1005.7
2026-01-23 02:22:20,10.089111328125,40.62204360961914,10.59296875,964.7834140783098,1005.8
2026-01-23 02:32:21,10.052871704101562,40.69938659667969,10.585546875,964.7893485814591,1005.8
2026-01-23 02:42:21,10.012054443359375,40.581512451171875,10.5607421875,964.7053366045377,1005.7
2026-01-23 02:52:21,9.974479675292969,40.628910064697266,10.494140625,964.6651076845145,1005.7
2026-01-23 03:02:22,9.972763061523438,40.66667556762695,10.53359375,964.6452572680822,1005.7
2026-01-23 03:12:22,9.982681274414062,40.56520462036133,10.4669921875,964.6191663822112,1005.6
2026-01-23 03:22:22,9.98992919921875,40.57884216308594,10.5015625,964.608166534616,1005.6
2026-01-23 03:32:23,9.934234619140625,40.61698913574219,10.447265625,964.6237662711336,1005.7
2026-01-23 03:42:23,9.916496276855469,40.647220611572266,10.4572265625,964.553986087221,1005.6
2026-01-23 03:52:24,9.888076782226562,40.62967300415039,10.4052734375,964.480112261013,1005.5
2026-01-23 04:02:24,9.914779663085938,40.48585891723633,10.484375,964.3596361572319,1005.4
2026-01-23 04:12:24,9.902572631835938,40.537452697753906,10.4375,964.3706905634411,1005.4
2026-01-23 04:22:25,9.889030456542969,40.494346618652344,10.4126953125,964.2141615624403,1005.2
2026-01-23 04:32:25,9.855079650878906,40.56987762451172,10.368359375,964.214007715436,1005.2
2026-01-23 04:42:25,9.828758239746094,40.55280685424805,10.34375,964.2442899129531,1005.3
2026-01-23 04:52:26,9.80072021484375,40.5517578125,10.321484375,964.2914959213581,1005.3
2026-01-23 05:02:26,9.805679321289062,40.4728889465332,10.289453125,964.3088328383756,1005.3
2026-01-23 05:12:26,9.772682189941406,40.56377410888672,10.3091796875,964.317681658353,1005.3
2026-01-23 05:22:27,9.740447998046875,40.60335159301758,10.2572265625,964.3059370843407,1005.3
2026-01-23 05:32:27,9.748649597167969,40.51532745361328,10.2794921875,964.3310783174793,1005.3
2026-01-23 05:42:28,9.756851196289062,40.49177169799805,10.2720703125,964.1973679869218,1005.2
2026-01-23 05:52:28,9.705734252929688,40.53459167480469,10.2203125,964.2940662256801,1005.3
2026-01-23 06:02:28,9.69390869140625,40.49177169799805,10.2548828125,964.2303771863237,1005.2
2026-01-23 06:12:29,9.708786010742188,40.529632568359375,10.2400390625,964.3318989551035,1005.3
2026-01-23 06:22:29,9.661293029785156,40.51008224487305,10.17578125,964.2620155146201,1005.3
2026-01-23 06:32:29,9.696578979492188,40.4266357421875,10.190625,964.2215260346328,1005.2
2026-01-23 06:42:30,9.662628173828125,40.524864196777344,10.1955078125,964.1557695546664,1005.2
2026-01-23 06:52:30,9.629249572753906,40.49549102783203,10.14140625,964.1928781453344,1005.2
2026-01-23 07:02:30,9.614372253417969,40.49406051635742,10.151171875,964.3418130682807,1005.4
2026-01-23 07:12:31,9.605789184570312,40.43083190917969,10.1560546875,964.4304548668156,1005.5
2026-01-23 07:22:31,9.571266174316406,40.499305725097656,10.1265625,964.4991425615133,1005.5
2026-01-23 07:32:32,9.591293334960938,40.487098693847656,10.133984375,964.370677251256,1005.4
2026-01-23 07:42:32,9.545135498046875,40.47403335571289,10.0548828125,964.4370226074363,1005.5
2026-01-23 07:52:32,9.530258178710938,40.4414176940918,10.057421875,964.5091836993223,1005.5
2026-01-23 08:02:33,9.538650512695312,40.5487060546875,10.0525390625,964.5399086215341,1005.6
2026-01-23 08:12:33,9.478187561035156,40.458011627197266,10.0474609375,964.4778292742575,1005.5
2026-01-23 08:22:33,9.504890441894531,40.444183349609375,10.0599609375,964.6739668593053,1005.7
2026-01-23 08:32:34,9.524154663085938,40.47222137451172,10.0599609375,964.722354381132,1005.8
2026-01-23 08:42:34,9.487152099609375,40.40985107421875,10.0623046875,964.7171311908281,1005.8
2026-01-23 08:52:34,9.487533569335938,40.44628143310547,10.0080078125,964.7708256655699,1005.8
2026-01-23 09:02:35,9.499931335449219,40.450382232666016,10.025390625,964.8866623707175,1005.9
2026-01-23 09:12:35,9.511184692382812,40.314483642578125,10.0376953125,964.8757584502583,1005.9
2026-01-23 09:22:35,9.506034851074219,40.39936065673828,10.042578125,964.8163779323244,1005.9
2026-01-23 09:32:36,9.512901306152344,40.35634994506836,10.0328125,964.8950694758756,1005.9
2026-01-23 09:42:36,9.5062255859375,40.42205810546875,10.027734375,964.8693769749267,1005.9
2026-01-23 09:52:37,9.51690673828125,40.305423736572266,10.0400390625,964.6956004601874,1005.7
2026-01-23 10:02:37,9.497451782226562,40.38887023925781,10.057421875,964.7139186704173,1005.7
2026-01-23 10:12:37,9.495353698730469,40.34833908081055,10.027734375,964.8409340582718,1005.9
2026-01-23 10:22:38,9.364891052246094,40.65132141113281,9.8896484375,964.6978827423112,1005.7
2026-01-23 10:32:38,9.414863586425781,40.61450958251953,9.9388671875,964.6856561543899,1005.7
2026-01-23 10:42:38,9.38262939453125,40.66925048828125,9.9462890625,964.862285960049,1005.9
2026-01-23 10:52:39,9.395790100097656,40.62528610229492,9.95625,964.8276586247039,1005.9
2026-01-23 11:02:39,9.384536743164062,40.662193298339844,9.9119140625,964.6799080228816,1005.7
2026-01-23 11:12:39,9.340095520019531,40.938663482666016,9.872265625,964.6390241648066,1005.7
2026-01-23 11:22:40,9.261322021484375,40.95602035522461,9.825390625,964.5426576216445,1005.6
2026-01-23 11:32:40,9.221076965332031,41.134071350097656,9.763671875,964.5865447708331,1005.6
2026-01-23 11:42:41,9.238624572753906,41.066932678222656,9.7982421875,964.7475965317076,1005.8
2026-01-23 11:52:41,9.192085266113281,41.22047424316406,9.731640625,964.7723723300762,1005.8
2026-01-23 12:02:41,9.158706665039062,41.332435607910156,9.714453125,964.7002337581571,1005.7
2026-01-23 12:12:42,9.137725830078125,41.280364990234375,9.6970703125,964.5644991604532,1005.6
2026-01-23 12:22:42,9.145355224609375,41.32108688354492,9.721875,964.4534618401277,1005.5
2026-01-23 12:32:42,9.115028381347656,41.46413803100586,9.669921875,964.4263360400038,1005.4
2026-01-23 12:42:43,9.026527404785156,41.51802062988281,9.61328125,964.4860993245015,1005.5
2026-01-23 12:52:43,9.100341796875,41.346168518066406,9.6650390625,964.3809733939372,1005.4
2026-01-23 13:02:43,9.095573425292969,41.39089584350586,9.6501953125,964.4990666348144,1005.5
2026-01-23 13:12:44,9.033775329589844,41.56656265258789,9.591015625,964.490740132933,1005.5
2026-01-23 13:22:44,8.992385864257812,41.64009094238281,9.5564453125,964.580668386716,1005.6
2026-01-23 13:32:45,9.043693542480469,41.58439636230469,9.6107421875,964.5240714464766,1005.5
2026-01-23 13:42:45,9.021568298339844,41.52975082397461,9.608203125,964.3913230822212,1005.4
2026-01-23 13:52:45,9.043121337890625,41.45536422729492,9.5787109375,964.4590656479917,1005.5
2026-01-23 14:02:46,8.978080749511719,41.62445068359375,9.5515625,964.4719152864191,1005.5
2026-01-23 14:12:46,8.981513977050781,41.57266616821289,9.5244140625,964.495359130674,1005.5
2026-01-23 14:22:46,8.982467651367188,41.5989875793457,9.5564453125,964.5140193719484,1005.5
2026-01-23 14:32:47,9.016036987304688,41.5924072265625,9.558984375,964.4069533789922,1005.4
2026-01-23 14:42:47,9.034156799316406,41.561317443847656,9.5341796875,964.4270568468669,1005.4
2026-01-23 14:52:47,9.020233154296875,41.473960876464844,9.5541015625,964.4157660274728,1005.4
2026-01-23 15:02:48,9.002494812011719,41.45498275756836,9.544140625,964.5752655958545,1005.6
2026-01-23 15:12:48,8.9874267578125,41.49799346923828,9.5341796875,964.3969369283546,1005.4
2026-01-23 15:22:49,8.963584899902344,41.46842956542969,9.5046875,964.4496442727121,1005.5
2026-01-23 15:32:49,8.981704711914062,41.50876998901367,9.5021484375,964.4113968086046,1005.4
2026-01-23 15:42:49,9.067153930664062,41.135501861572266,9.6478515625,964.453902237759,1005.5
2026-01-23 15:52:50,9.075736999511719,41.18080139160156,9.63046875,964.4506972325618,1005.5
2026-01-23 16:02:50,9.108924865722656,41.1198616027832,9.6501953125,964.4411569639306,1005.5
2026-01-23 16:12:50,9.078407287597656,41.135311126708984,9.6501953125,964.5776041936999,1005.6
2026-01-23 16:22:51,9.043693542480469,41.16382598876953,9.5884765625,964.450364048363,1005.5
2026-01-23 16:32:51,8.9752197265625,41.31784439086914,9.50703125,964.4943876731245,1005.5
2026-01-23 16:42:51,8.975410461425781,41.29981994628906,9.5392578125,964.5709925556064,1005.6
2026-01-23 16:52:52,9.000778198242188,41.15257263183594,9.5541015625,964.4606932587278,1005.5
2026-01-23 17:02:52,8.978080749511719,41.315555572509766,9.497265625,964.5428232391376,1005.6
2026-01-23 17:12:52,8.940887451171875,41.30706787109375,9.4923828125,964.6397659395619,1005.7
2026-01-23 17:22:53,8.946800231933594,41.2684440612793,9.4775390625,964.781025167317,1005.8
2026-01-23 17:32:53,8.951377868652344,41.272735595703125,9.4873046875,964.7329041079197,1005.8
2026-01-23 17:42:54,8.921432495117188,41.274452209472656,9.4380859375,964.7356349159859,1005.8
2026-01-23 17:52:54,8.910179138183594,41.28837585449219,9.4578125,964.6689483962863,1005.7
2026-01-23 18:02:54,8.903312683105469,41.33100509643555,9.4552734375,964.8346425997215,1005.9
2026-01-23 18:12:55,8.909797668457031,41.23334884643555,9.435546875,964.8509985721423,1005.9
2026-01-23 18:22:55,8.895301818847656,41.36371612548828,9.4478515625,964.8928450091718,1005.9
2026-01-23 18:32:55,8.876228332519531,41.33872985839844,9.428125,964.9648618710172,1006.0
2026-01-23 18:42:56,8.901596069335938,41.301536560058594,9.44296875,964.9545642955726,1006.0
2026-01-23 18:52:56,8.807754516601562,41.42332077026367,9.341796875,964.864946828491,1005.9
2026-01-23 19:02:56,8.829498291015625,41.416072845458984,9.3763671875,964.8941184906708,1005.9
2026-01-23 19:12:57,8.824729919433594,41.469573974609375,9.37890625,964.9011082827086,1005.9
2026-01-23 19:22:57,8.81500244140625,41.41864776611328,9.3541015625,964.8420773799755,1005.9
2026-01-23 19:32:58,8.857536315917969,41.272830963134766,9.403515625,964.8338459828203,1005.9
2026-01-23 19:42:58,8.819580078125,41.41092300415039,9.3318359375,964.7968753788498,1005.8
2026-01-23 19:52:58,8.840370178222656,41.365814208984375,9.3837890625,964.7599821409817,1005.8
2026-01-23 20:02:59,8.784294128417969,41.56026840209961,9.3294921875,964.790513688749,1005.8
2026-01-23 20:12:59,8.979415893554688,41.54014587402344,9.5318359375,964.8304836964702,1005.9
2026-01-23 20:22:59,8.701896667480469,42.58279800415039,9.2306640625,964.8082684214077,1005.8
2026-01-23 20:33:00,8.716964721679688,42.444610595703125,9.2578125,964.8984886565323,1005.9
2026-01-23 20:43:00,8.733558654785156,42.38691329956055,9.2431640625,964.8815184522479,1005.9
2026-01-23 20:53:00,8.684349060058594,42.47102737426758,9.2603515625,964.9597527085866,1006.0
2026-01-23 21:03:01,8.713722229003906,42.3548698425293,9.2826171875,964.9662660927322,1006.0
2026-01-23 21:13:01,8.673095703125,42.50001907348633,9.240625,964.9124950318096,1006.0
2026-01-23 21:23:02,8.655929565429688,42.618656158447266,9.1912109375,964.9756411952862,1006.0
2026-01-23 21:33:02,8.637619018554688,42.784690856933594,9.19375,965.0343916035404,1006.1
2026-01-23 21:43:02,8.680152893066406,42.82197952270508,9.22578125,965.0954231634546,1006.1
2026-01-23 21:53:03,8.731460571289062,43.17731857299805,9.2826171875,965.1171019612531,1006.2
2026-01-23 22:03:03,8.69598388671875,43.920040130615234,9.240625,965.1365996875984,1006.2
2026-01-23 22:13:03,8.739089965820312,44.591331481933594,9.2578125,965.1553811369268,1006.2
2026-01-23 22:23:04,8.76312255859375,45.00389099121094,9.294921875,965.1336475204109,1006.2
2026-01-23 22:33:04,8.810997009277344,45.12767791748047,9.358984375,965.1731532622084,1006.2
2026-01-23 22:43:04,8.886528015136719,45.33538818359375,9.4552734375,965.3050036029554,1006.4
2026-01-23 22:53:05,8.965682983398438,45.28837203979492,9.4998046875,965.3079005148875,1006.4
2026-01-23 23:03:05,8.989715576171875,45.55635452270508,9.529296875,965.2802744188896,1006.3
2026-01-23 23:13:05,9.006500244140625,45.673179626464844,9.573828125,965.2415022709188,1006.3
2026-01-23 23:23:06,9.060478210449219,45.77522277832031,9.5958984375,965.2434946161844,1006.3
2026-01-23 23:33:06,9.087944030761719,45.78218460083008,9.6576171875,965.0850793395589,1006.1
2026-01-23 23:43:07,9.108734130859375,45.80793380737305,9.6896484375,965.1890519239043,1006.2
2026-01-23 23:53:07,9.151840209960938,46.192359924316406,9.67734375,965.2049883218498,1006.3
2026-01-24 00:03:07,9.19036865234375,46.05236053466797,9.72421875,965.3278827900851,1006.4
2026-01-24 00:13:08,9.21783447265625,46.2071418762207,9.75390625,965.3141581448479,1006.4
2026-01-24 00:23:08,9.235954284667969,46.35467529296875,9.776171875,965.342356305831,1006.4
2026-01-24 00:33:08,9.25140380859375,46.39463424682617,9.793359375,965.3012793160967,1006.4
2026-01-24 00:43:09,9.295272827148438,46.26922607421875,9.8279296875,965.3636362916372,1006.4
2026-01-24 00:53:09,9.317779541015625,46.352577209472656,9.855078125,965.3202751314686,1006.4
2026-01-24 01:03:09,9.36126708984375,46.44746780395508,9.87734375,965.3271947608151,1006.4
2026-01-24 01:13:10,9.340095520019531,46.532630920410156,9.855078125,965.3640925143018,1006.4
2026-01-24 01:23:10,9.383583068847656,46.20494842529297,9.919140625,965.305638939977,1006.4
2026-01-24 01:33:11,9.3902587890625,46.427059173583984,9.9388671875,965.3662308329504,1006.4
2026-01-24 01:43:11,9.392929077148438,46.445369720458984,9.9216796875,965.3068364333849,1006.4
2026-01-24 01:53:11,9.452247619628906,46.32368087768555,10.0203125,965.3499568619466,1006.4
2026-01-24 02:03:12,9.430694580078125,46.57859802246094,9.995703125,965.3857903798838,1006.4
2026-01-24 02:13:12,9.490394592285156,46.508216857910156,10.0130859375,965.3105395836232,1006.4
2026-01-24 02:23:12,9.512901306152344,46.64125442504883,10.087109375,965.0866243130334,1006.1
2026-01-24 02:33:13,9.545135498046875,46.830177307128906,10.0400390625,965.1527623620252,1006.2
2026-01-24 02:43:13,9.570884704589844,46.79222106933594,10.06484375,965.2220005831325,1006.3
2026-01-24 02:53:13,9.559059143066406,46.78630828857422,10.1068359375,965.1797068719683,1006.2
2026-01-24 03:03:14,9.456825256347656,47.185325622558594,9.9537109375,965.2354891737502,1006.3
2026-01-24 03:13:14,9.602928161621094,47.15261459350586,10.136328125,965.127894474694,1006.2
2026-01-24 03:23:15,9.612464904785156,47.240638732910156,10.1486328125,965.1810078562617,1006.2
2026-01-24 03:33:15,9.661483764648438,47.27458953857422,10.168359375,965.2398913487464,1006.3
2026-01-24 03:43:15,9.650993347167969,47.16300964355469,10.166015625,965.3573068922028,1006.4
2026-01-24 03:53:16,9.655570983886719,47.31607437133789,10.18828125,965.4330071363174,1006.5
2026-01-24 04:03:16,9.697532653808594,47.13306427001953,10.1857421875,965.3506511952493,1006.4
2026-01-24 04:13:16,9.6771240234375,47.641658782958984,10.22265625,965.3755926124119,1006.4
2026-01-24 04:23:17,9.669876098632812,47.73225784301758,10.2103515625,965.3879189558039,1006.5
2026-01-24 04:33:17,9.689903259277344,47.625732421875,10.2251953125,965.4101560910862,1006.5
2026-01-24 04:43:17,9.683990478515625,47.75247573852539,10.212890625,965.3435699782864,1006.4
2026-01-24 04:53:18,9.720230102539062,47.50862121582031,10.2103515625,965.3136358214016,1006.4
2026-01-24 05:03:18,9.661293029785156,47.832584381103516,10.2177734375,965.280768490822,1006.3
2026-01-24 05:13:18,9.688949584960938,47.832489013671875,10.2203125,965.1993437440533,1006.3
2026-01-24 05:23:19,9.690666198730469,47.868919372558594,10.2375,965.2943381094819,1006.4
2026-01-24 05:33:19,9.692192077636719,47.860145568847656,10.2177734375,965.2905536059174,1006.3
2026-01-24 05:43:20,9.717559814453125,47.945213317871094,10.26953125,965.3274849432028,1006.4
